 v-sweep         v(VREF)         v(VIN)          v(VOUT)        
 3.61000000e-01  2.50000000e-01  3.61000000e-01  1.65351591e+00 
 3.62000000e-01  2.50000000e-01  3.62000000e-01  1.65546307e+00 
 3.63000000e-01  2.50000000e-01  3.63000000e-01  1.65738796e+00 
 3.64000000e-01  2.50000000e-01  3.64000000e-01  1.65929121e+00 
 3.65000000e-01  2.50000000e-01  3.65000000e-01  1.66117295e+00 
 3.66000000e-01  2.50000000e-01  3.66000000e-01  1.66303341e+00 
 3.67000000e-01  2.50000000e-01  3.67000000e-01  1.66487211e+00 
 3.68000000e-01  2.50000000e-01  3.68000000e-01  1.66668900e+00 
 3.69000000e-01  2.50000000e-01  3.69000000e-01  1.66848423e+00 
 3.70000000e-01  2.50000000e-01  3.70000000e-01  1.67025710e+00 
 3.71000000e-01  2.50000000e-01  3.71000000e-01  1.67200794e+00 
 3.72000000e-01  2.50000000e-01  3.72000000e-01  1.67373673e+00 
 3.73000000e-01  2.50000000e-01  3.73000000e-01  1.67544267e+00 
 3.74000000e-01  2.50000000e-01  3.74000000e-01  1.67712630e+00 
 3.75000000e-01  2.50000000e-01  3.75000000e-01  1.67878670e+00 
 3.76000000e-01  2.50000000e-01  3.76000000e-01  1.68042417e+00 
 3.77000000e-01  2.50000000e-01  3.77000000e-01  1.68203880e+00 
 3.78000000e-01  2.50000000e-01  3.78000000e-01  1.68362971e+00 
 3.79000000e-01  2.50000000e-01  3.79000000e-01  1.68519708e+00 
 3.80000000e-01  2.50000000e-01  3.80000000e-01  1.68674106e+00 
 3.81000000e-01  2.50000000e-01  3.81000000e-01  1.68826124e+00 
 3.82000000e-01  2.50000000e-01  3.82000000e-01  1.68975814e+00 
 3.83000000e-01  2.50000000e-01  3.83000000e-01  1.69123173e+00 
 3.84000000e-01  2.50000000e-01  3.84000000e-01  1.69268144e+00 
 3.85000000e-01  2.50000000e-01  3.85000000e-01  1.69410802e+00 
 3.86000000e-01  2.50000000e-01  3.86000000e-01  1.69551085e+00 
 3.87000000e-01  2.50000000e-01  3.87000000e-01  1.69689081e+00 
 3.88000000e-01  2.50000000e-01  3.88000000e-01  1.69824778e+00 
 3.89000000e-01  2.50000000e-01  3.89000000e-01  1.69958205e+00 
 3.90000000e-01  2.50000000e-01  3.90000000e-01  1.70089363e+00 
 3.91000000e-01  2.50000000e-01  3.91000000e-01  1.70218275e+00 
 3.92000000e-01  2.50000000e-01  3.92000000e-01  1.70345030e+00 
 3.93000000e-01  2.50000000e-01  3.93000000e-01  1.70469580e+00 
 3.94000000e-01  2.50000000e-01  3.94000000e-01  1.70592023e+00 
 3.95000000e-01  2.50000000e-01  3.95000000e-01  1.70712341e+00 
 3.96000000e-01  2.50000000e-01  3.96000000e-01  1.70830634e+00 
 3.97000000e-01  2.50000000e-01  3.97000000e-01  1.70946869e+00 
 3.98000000e-01  2.50000000e-01  3.98000000e-01  1.71061123e+00 
 3.99000000e-01  2.50000000e-01  3.99000000e-01  1.71173421e+00 
 4.00000000e-01  2.50000000e-01  4.00000000e-01  1.71283830e+00 
 4.01000000e-01  2.50000000e-01  4.01000000e-01  1.71392363e+00 
 4.02000000e-01  2.50000000e-01  4.02000000e-01  1.71499096e+00 
 4.03000000e-01  2.50000000e-01  4.03000000e-01  1.71604020e+00 
 4.04000000e-01  2.50000000e-01  4.04000000e-01  1.71707201e+00 
 4.05000000e-01  2.50000000e-01  4.05000000e-01  1.71808704e+00 
 4.06000000e-01  2.50000000e-01  4.06000000e-01  1.71908550e+00 
 4.07000000e-01  2.50000000e-01  4.07000000e-01  1.72006770e+00 
 4.08000000e-01  2.50000000e-01  4.08000000e-01  1.72103428e+00 
 4.09000000e-01  2.50000000e-01  4.09000000e-01  1.72198554e+00 
 4.10000000e-01  2.50000000e-01  4.10000000e-01  1.72292184e+00 
 4.11000000e-01  2.50000000e-01  4.11000000e-01  1.72384374e+00 
 4.12000000e-01  2.50000000e-01  4.12000000e-01  1.72475148e+00 
 4.13000000e-01  2.50000000e-01  4.13000000e-01  1.72564548e+00 
 4.14000000e-01  2.50000000e-01  4.14000000e-01  1.72652627e+00 
 4.15000000e-01  2.50000000e-01  4.15000000e-01  1.72739390e+00 
 4.16000000e-01  2.50000000e-01  4.16000000e-01  1.72824901e+00 
 4.17000000e-01  2.50000000e-01  4.17000000e-01  1.72909203e+00 
 4.18000000e-01  2.50000000e-01  4.18000000e-01  1.72992293e+00 
 4.19000000e-01  2.50000000e-01  4.19000000e-01  1.73074237e+00 
 4.20000000e-01  2.50000000e-01  4.20000000e-01  1.73155061e+00 
 4.21000000e-01  2.50000000e-01  4.21000000e-01  1.73234794e+00 
 4.22000000e-01  2.50000000e-01  4.22000000e-01  1.73313458e+00 
 4.23000000e-01  2.50000000e-01  4.23000000e-01  1.73391103e+00 
 4.24000000e-01  2.50000000e-01  4.24000000e-01  1.73467747e+00 
 4.25000000e-01  2.50000000e-01  4.25000000e-01  1.73543416e+00 
 4.26000000e-01  2.50000000e-01  4.26000000e-01  1.73618152e+00 
 4.27000000e-01  2.50000000e-01  4.27000000e-01  1.73691966e+00 
 4.28000000e-01  2.50000000e-01  4.28000000e-01  1.73764894e+00 
 4.29000000e-01  2.50000000e-01  4.29000000e-01  1.73836957e+00 
 4.30000000e-01  2.50000000e-01  4.30000000e-01  1.73908170e+00 
 4.31000000e-01  2.50000000e-01  4.31000000e-01  1.73978581e+00 
 4.32000000e-01  2.50000000e-01  4.32000000e-01  1.74048189e+00 
 4.33000000e-01  2.50000000e-01  4.33000000e-01  1.74117032e+00 
 4.34000000e-01  2.50000000e-01  4.34000000e-01  1.74185121e+00 
 4.35000000e-01  2.50000000e-01  4.35000000e-01  1.74252480e+00 
 4.36000000e-01  2.50000000e-01  4.36000000e-01  1.74319129e+00 
 4.37000000e-01  2.50000000e-01  4.37000000e-01  1.74385087e+00 
 4.38000000e-01  2.50000000e-01  4.38000000e-01  1.74450372e+00 
 4.39000000e-01  2.50000000e-01  4.39000000e-01  1.74514999e+00 
 4.40000000e-01  2.50000000e-01  4.40000000e-01  1.74578994e+00 
 4.41000000e-01  2.50000000e-01  4.41000000e-01  1.74642360e+00 
 4.42000000e-01  2.50000000e-01  4.42000000e-01  1.74705124e+00 
 4.43000000e-01  2.50000000e-01  4.43000000e-01  1.74767296e+00 
 4.44000000e-01  2.50000000e-01  4.44000000e-01  1.74828887e+00 
 4.45000000e-01  2.50000000e-01  4.45000000e-01  1.74889922e+00 
 4.46000000e-01  2.50000000e-01  4.46000000e-01  1.74950405e+00 
 4.47000000e-01  2.50000000e-01  4.47000000e-01  1.75010346e+00 
 4.48000000e-01  2.50000000e-01  4.48000000e-01  1.75069762e+00 
 4.49000000e-01  2.50000000e-01  4.49000000e-01  1.75128669e+00 
 4.50000000e-01  2.50000000e-01  4.50000000e-01  1.75187070e+00 
 4.51000000e-01  2.50000000e-01  4.51000000e-01  1.75244979e+00 
 4.52000000e-01  2.50000000e-01  4.52000000e-01  1.75302402e+00 
 4.53000000e-01  2.50000000e-01  4.53000000e-01  1.75359355e+00 
 4.54000000e-01  2.50000000e-01  4.54000000e-01  1.75415846e+00 
 4.55000000e-01  2.50000000e-01  4.55000000e-01  1.75471879e+00 
 4.56000000e-01  2.50000000e-01  4.56000000e-01  1.75527467e+00 
 4.57000000e-01  2.50000000e-01  4.57000000e-01  1.75582612e+00 
 4.58000000e-01  2.50000000e-01  4.58000000e-01  1.75637328e+00 
 4.59000000e-01  2.50000000e-01  4.59000000e-01  1.75691613e+00 
 4.60000000e-01  2.50000000e-01  4.60000000e-01  1.75745486e+00 
 4.61000000e-01  2.50000000e-01  4.61000000e-01  1.75798939e+00 
 4.62000000e-01  2.50000000e-01  4.62000000e-01  1.75851987e+00 
 4.63000000e-01  2.50000000e-01  4.63000000e-01  1.75904635e+00 
 4.64000000e-01  2.50000000e-01  4.64000000e-01  1.75956881e+00 
 4.65000000e-01  2.50000000e-01  4.65000000e-01  1.76008736e+00 
 4.66000000e-01  2.50000000e-01  4.66000000e-01  1.76060200e+00 
 4.67000000e-01  2.50000000e-01  4.67000000e-01  1.76111281e+00 
 4.68000000e-01  2.50000000e-01  4.68000000e-01  1.76161977e+00 
 4.69000000e-01  2.50000000e-01  4.69000000e-01  1.76212299e+00 
 4.70000000e-01  2.50000000e-01  4.70000000e-01  1.76262239e+00 
 4.71000000e-01  2.50000000e-01  4.71000000e-01  1.76311808e+00 
 4.72000000e-01  2.50000000e-01  4.72000000e-01  1.76361004e+00 
 4.73000000e-01  2.50000000e-01  4.73000000e-01  1.76409834e+00 
 4.74000000e-01  2.50000000e-01  4.74000000e-01  1.76458291e+00 
 4.75000000e-01  2.50000000e-01  4.75000000e-01  1.76506386e+00 
 4.76000000e-01  2.50000000e-01  4.76000000e-01  1.76554112e+00 
 4.77000000e-01  2.50000000e-01  4.77000000e-01  1.76601474e+00 
 4.78000000e-01  2.50000000e-01  4.78000000e-01  1.76648472e+00 
 4.79000000e-01  2.50000000e-01  4.79000000e-01  1.76695105e+00 
 4.80000000e-01  2.50000000e-01  4.80000000e-01  1.76741373e+00 
 4.81000000e-01  2.50000000e-01  4.81000000e-01  1.76787278e+00 
 4.82000000e-01  2.50000000e-01  4.82000000e-01  1.76832817e+00 
 4.83000000e-01  2.50000000e-01  4.83000000e-01  1.76877991e+00 
 4.84000000e-01  2.50000000e-01  4.84000000e-01  1.76922800e+00 
 4.85000000e-01  2.50000000e-01  4.85000000e-01  1.76967239e+00 
 4.86000000e-01  2.50000000e-01  4.86000000e-01  1.77011308e+00 
 4.87000000e-01  2.50000000e-01  4.87000000e-01  1.77055008e+00 
 4.88000000e-01  2.50000000e-01  4.88000000e-01  1.77098336e+00 
 4.89000000e-01  2.50000000e-01  4.89000000e-01  1.77141290e+00 
 4.90000000e-01  2.50000000e-01  4.90000000e-01  1.77183868e+00 
 4.91000000e-01  2.50000000e-01  4.91000000e-01  1.77226067e+00 
 4.92000000e-01  2.50000000e-01  4.92000000e-01  1.77267885e+00 
 4.93000000e-01  2.50000000e-01  4.93000000e-01  1.77309321e+00 
 4.94000000e-01  2.50000000e-01  4.94000000e-01  1.77350370e+00 
 4.95000000e-01  2.50000000e-01  4.95000000e-01  1.77391031e+00 
 4.96000000e-01  2.50000000e-01  4.96000000e-01  1.77431300e+00 
 4.97000000e-01  2.50000000e-01  4.97000000e-01  1.77471175e+00 
 4.98000000e-01  2.50000000e-01  4.98000000e-01  1.77510652e+00 
 4.99000000e-01  2.50000000e-01  4.99000000e-01  1.77549728e+00 
 5.00000000e-01  2.50000000e-01  5.00000000e-01  1.77588400e+00 
 5.01000000e-01  2.50000000e-01  5.01000000e-01  1.77626665e+00 
 5.02000000e-01  2.50000000e-01  5.02000000e-01  1.77664519e+00 
 5.03000000e-01  2.50000000e-01  5.03000000e-01  1.77701957e+00 
 5.04000000e-01  2.50000000e-01  5.04000000e-01  1.77738978e+00 
 5.05000000e-01  2.50000000e-01  5.05000000e-01  1.77775578e+00 
 5.06000000e-01  2.50000000e-01  5.06000000e-01  1.77811753e+00 
 5.07000000e-01  2.50000000e-01  5.07000000e-01  1.77847499e+00 
 5.08000000e-01  2.50000000e-01  5.08000000e-01  1.77882812e+00 
 5.09000000e-01  2.50000000e-01  5.09000000e-01  1.77917690e+00 
 5.10000000e-01  2.50000000e-01  5.10000000e-01  1.77952126e+00 
 5.11000000e-01  2.50000000e-01  5.11000000e-01  1.77986122e+00 
 5.12000000e-01  2.50000000e-01  5.12000000e-01  1.78019670e+00 
 5.13000000e-01  2.50000000e-01  5.13000000e-01  1.78052768e+00 
 5.14000000e-01  2.50000000e-01  5.14000000e-01  1.78085412e+00 
 5.15000000e-01  2.50000000e-01  5.15000000e-01  1.78117601e+00 
 5.16000000e-01  2.50000000e-01  5.16000000e-01  1.78149329e+00 
 5.17000000e-01  2.50000000e-01  5.17000000e-01  1.78180594e+00 
 5.18000000e-01  2.50000000e-01  5.18000000e-01  1.78211393e+00 
 5.19000000e-01  2.50000000e-01  5.19000000e-01  1.78241724e+00 
 5.20000000e-01  2.50000000e-01  5.20000000e-01  1.78271584e+00 
 5.21000000e-01  2.50000000e-01  5.21000000e-01  1.78300972e+00 
 5.22000000e-01  2.50000000e-01  5.22000000e-01  1.78329882e+00 
 5.23000000e-01  2.50000000e-01  5.23000000e-01  1.78358315e+00 
 5.24000000e-01  2.50000000e-01  5.24000000e-01  1.78386269e+00 
 5.25000000e-01  2.50000000e-01  5.25000000e-01  1.78413743e+00 
 5.26000000e-01  2.50000000e-01  5.26000000e-01  1.78440734e+00 
 5.27000000e-01  2.50000000e-01  5.27000000e-01  1.78467240e+00 
 5.28000000e-01  2.50000000e-01  5.28000000e-01  1.78493263e+00 
 5.29000000e-01  2.50000000e-01  5.29000000e-01  1.78518803e+00 
 5.30000000e-01  2.50000000e-01  5.30000000e-01  1.78543856e+00 
 5.31000000e-01  2.50000000e-01  5.31000000e-01  1.78568426e+00 
 5.32000000e-01  2.50000000e-01  5.32000000e-01  1.78592512e+00 
 5.33000000e-01  2.50000000e-01  5.33000000e-01  1.78616115e+00 
 5.34000000e-01  2.50000000e-01  5.34000000e-01  1.78639236e+00 
 5.35000000e-01  2.50000000e-01  5.35000000e-01  1.78661877e+00 
 5.36000000e-01  2.50000000e-01  5.36000000e-01  1.78684038e+00 
 5.37000000e-01  2.50000000e-01  5.37000000e-01  1.78705724e+00 
 5.38000000e-01  2.50000000e-01  5.38000000e-01  1.78726937e+00 
 5.39000000e-01  2.50000000e-01  5.39000000e-01  1.78747677e+00 
 5.40000000e-01  2.50000000e-01  5.40000000e-01  1.78767952e+00 
 5.41000000e-01  2.50000000e-01  5.41000000e-01  1.78787762e+00 
 5.42000000e-01  2.50000000e-01  5.42000000e-01  1.78807113e+00 
 5.43000000e-01  2.50000000e-01  5.43000000e-01  1.78826008e+00 
 5.44000000e-01  2.50000000e-01  5.44000000e-01  1.78844452e+00 
 5.45000000e-01  2.50000000e-01  5.45000000e-01  1.78862451e+00 
 5.46000000e-01  2.50000000e-01  5.46000000e-01  1.78880011e+00 
 5.47000000e-01  2.50000000e-01  5.47000000e-01  1.78897135e+00 
 5.48000000e-01  2.50000000e-01  5.48000000e-01  1.78913831e+00 
 5.49000000e-01  2.50000000e-01  5.49000000e-01  1.78930105e+00 
 5.50000000e-01  2.50000000e-01  5.50000000e-01  1.78945963e+00 
 5.51000000e-01  2.50000000e-01  5.51000000e-01  1.78961413e+00 
 5.52000000e-01  2.50000000e-01  5.52000000e-01  1.78976461e+00 
 5.53000000e-01  2.50000000e-01  5.53000000e-01  1.78991114e+00 
 5.54000000e-01  2.50000000e-01  5.54000000e-01  1.79005380e+00 
 5.55000000e-01  2.50000000e-01  5.55000000e-01  1.79019265e+00 
 5.56000000e-01  2.50000000e-01  5.56000000e-01  1.79032780e+00 
 5.57000000e-01  2.50000000e-01  5.57000000e-01  1.79045930e+00 
 5.58000000e-01  2.50000000e-01  5.58000000e-01  1.79058725e+00 
 5.59000000e-01  2.50000000e-01  5.59000000e-01  1.79071172e+00 
 5.60000000e-01  2.50000000e-01  5.60000000e-01  1.79083278e+00 
 5.61000000e-01  2.50000000e-01  5.61000000e-01  1.79095053e+00 
 5.62000000e-01  2.50000000e-01  5.62000000e-01  1.79106505e+00 
 5.63000000e-01  2.50000000e-01  5.63000000e-01  1.79117641e+00 
 5.64000000e-01  2.50000000e-01  5.64000000e-01  1.79128472e+00 
 5.65000000e-01  2.50000000e-01  5.65000000e-01  1.79139002e+00 
 5.66000000e-01  2.50000000e-01  5.66000000e-01  1.79149242e+00 
 5.67000000e-01  2.50000000e-01  5.67000000e-01  1.79159200e+00 
 5.68000000e-01  2.50000000e-01  5.68000000e-01  1.79168884e+00 
 5.69000000e-01  2.50000000e-01  5.69000000e-01  1.79178301e+00 
 5.70000000e-01  2.50000000e-01  5.70000000e-01  1.79187459e+00 
 5.71000000e-01  2.50000000e-01  5.71000000e-01  1.79196367e+00 
 5.72000000e-01  2.50000000e-01  5.72000000e-01  1.79205030e+00 
 5.73000000e-01  2.50000000e-01  5.73000000e-01  1.79213458e+00 
 5.74000000e-01  2.50000000e-01  5.74000000e-01  1.79221657e+00 
 5.75000000e-01  2.50000000e-01  5.75000000e-01  1.79229635e+00 
 5.76000000e-01  2.50000000e-01  5.76000000e-01  1.79237399e+00 
 5.77000000e-01  2.50000000e-01  5.77000000e-01  1.79244955e+00 
 5.78000000e-01  2.50000000e-01  5.78000000e-01  1.79252310e+00 
 5.79000000e-01  2.50000000e-01  5.79000000e-01  1.79259471e+00 
 5.80000000e-01  2.50000000e-01  5.80000000e-01  1.79266445e+00 
 5.81000000e-01  2.50000000e-01  5.81000000e-01  1.79273236e+00 
 5.82000000e-01  2.50000000e-01  5.82000000e-01  1.79279852e+00 
 5.83000000e-01  2.50000000e-01  5.83000000e-01  1.79286298e+00 
 5.84000000e-01  2.50000000e-01  5.84000000e-01  1.79292581e+00 
 5.85000000e-01  2.50000000e-01  5.85000000e-01  1.79298705e+00 
 5.86000000e-01  2.50000000e-01  5.86000000e-01  1.79304675e+00 
 5.87000000e-01  2.50000000e-01  5.87000000e-01  1.79310499e+00 
 5.88000000e-01  2.50000000e-01  5.88000000e-01  1.79316179e+00 
 5.89000000e-01  2.50000000e-01  5.89000000e-01  1.79321721e+00 
 5.90000000e-01  2.50000000e-01  5.90000000e-01  1.79327129e+00 
 5.91000000e-01  2.50000000e-01  5.91000000e-01  1.79332409e+00 
 5.92000000e-01  2.50000000e-01  5.92000000e-01  1.79337565e+00 
 5.93000000e-01  2.50000000e-01  5.93000000e-01  1.79342600e+00 
 5.94000000e-01  2.50000000e-01  5.94000000e-01  1.79347519e+00 
 5.95000000e-01  2.50000000e-01  5.95000000e-01  1.79352326e+00 
 5.96000000e-01  2.50000000e-01  5.96000000e-01  1.79357026e+00 
 5.97000000e-01  2.50000000e-01  5.97000000e-01  1.79361620e+00 
 5.98000000e-01  2.50000000e-01  5.98000000e-01  1.79366114e+00 
 5.99000000e-01  2.50000000e-01  5.99000000e-01  1.79370510e+00 
 6.00000000e-01  2.50000000e-01  6.00000000e-01  1.79374812e+00 
 6.01000000e-01  2.50000000e-01  6.01000000e-01  1.79379022e+00 
 6.02000000e-01  2.50000000e-01  6.02000000e-01  1.79383144e+00 
 6.03000000e-01  2.50000000e-01  6.03000000e-01  1.79387182e+00 
 6.04000000e-01  2.50000000e-01  6.04000000e-01  1.79391137e+00 
 6.05000000e-01  2.50000000e-01  6.05000000e-01  1.79395013e+00 
 6.06000000e-01  2.50000000e-01  6.06000000e-01  1.79398811e+00 
 6.07000000e-01  2.50000000e-01  6.07000000e-01  1.79402535e+00 
 6.08000000e-01  2.50000000e-01  6.08000000e-01  1.79406187e+00 
 6.09000000e-01  2.50000000e-01  6.09000000e-01  1.79409770e+00 
 6.10000000e-01  2.50000000e-01  6.10000000e-01  1.79413284e+00 
 6.11000000e-01  2.50000000e-01  6.11000000e-01  1.79416735e+00 
 6.12000000e-01  2.50000000e-01  6.12000000e-01  1.79420121e+00 
 6.13000000e-01  2.50000000e-01  6.13000000e-01  1.79423446e+00 
 6.14000000e-01  2.50000000e-01  6.14000000e-01  1.79426713e+00 
 6.15000000e-01  2.50000000e-01  6.15000000e-01  1.79429922e+00 
 6.16000000e-01  2.50000000e-01  6.16000000e-01  1.79433075e+00 
 6.17000000e-01  2.50000000e-01  6.17000000e-01  1.79436176e+00 
 6.18000000e-01  2.50000000e-01  6.18000000e-01  1.79439222e+00 
 6.19000000e-01  2.50000000e-01  6.19000000e-01  1.79442220e+00 
 6.20000000e-01  2.50000000e-01  6.20000000e-01  1.79445168e+00 
 6.21000000e-01  2.50000000e-01  6.21000000e-01  1.79448069e+00 
 6.22000000e-01  2.50000000e-01  6.22000000e-01  1.79450923e+00 
 6.23000000e-01  2.50000000e-01  6.23000000e-01  1.79453733e+00 
 6.24000000e-01  2.50000000e-01  6.24000000e-01  1.79456499e+00 
 6.25000000e-01  2.50000000e-01  6.25000000e-01  1.79459224e+00 
 6.26000000e-01  2.50000000e-01  6.26000000e-01  1.79461907e+00 
 6.27000000e-01  2.50000000e-01  6.27000000e-01  1.79464552e+00 
 6.28000000e-01  2.50000000e-01  6.28000000e-01  1.79467157e+00 
 6.29000000e-01  2.50000000e-01  6.29000000e-01  1.79469724e+00 
 6.30000000e-01  2.50000000e-01  6.30000000e-01  1.79472255e+00 
 6.31000000e-01  2.50000000e-01  6.31000000e-01  1.79474752e+00 
 6.32000000e-01  2.50000000e-01  6.32000000e-01  1.79477213e+00 
 6.33000000e-01  2.50000000e-01  6.33000000e-01  1.79479642e+00 
 6.34000000e-01  2.50000000e-01  6.34000000e-01  1.79482038e+00 
 6.35000000e-01  2.50000000e-01  6.35000000e-01  1.79484403e+00 
 6.36000000e-01  2.50000000e-01  6.36000000e-01  1.79486736e+00 
 6.37000000e-01  2.50000000e-01  6.37000000e-01  1.79489040e+00 
 6.38000000e-01  2.50000000e-01  6.38000000e-01  1.79491314e+00 
 6.39000000e-01  2.50000000e-01  6.39000000e-01  1.79493561e+00 
 6.40000000e-01  2.50000000e-01  6.40000000e-01  1.79495779e+00 
 6.41000000e-01  2.50000000e-01  6.41000000e-01  1.79497971e+00 
 6.42000000e-01  2.50000000e-01  6.42000000e-01  1.79500136e+00 
 6.43000000e-01  2.50000000e-01  6.43000000e-01  1.79502276e+00 
 6.44000000e-01  2.50000000e-01  6.44000000e-01  1.79504392e+00 
 6.45000000e-01  2.50000000e-01  6.45000000e-01  1.79506483e+00 
 6.46000000e-01  2.50000000e-01  6.46000000e-01  1.79508551e+00 
 6.47000000e-01  2.50000000e-01  6.47000000e-01  1.79510595e+00 
 6.48000000e-01  2.50000000e-01  6.48000000e-01  1.79512618e+00 
 6.49000000e-01  2.50000000e-01  6.49000000e-01  1.79514617e+00 
 6.50000000e-01  2.50000000e-01  6.50000000e-01  1.79516596e+00 
 6.51000000e-01  2.50000000e-01  6.51000000e-01  1.79518554e+00 
 6.52000000e-01  2.50000000e-01  6.52000000e-01  1.79520491e+00 
 6.53000000e-01  2.50000000e-01  6.53000000e-01  1.79522410e+00 
 6.54000000e-01  2.50000000e-01  6.54000000e-01  1.79524307e+00 
 6.55000000e-01  2.50000000e-01  6.55000000e-01  1.79526187e+00 
 6.56000000e-01  2.50000000e-01  6.56000000e-01  1.79528047e+00 
 6.57000000e-01  2.50000000e-01  6.57000000e-01  1.79529890e+00 
 6.58000000e-01  2.50000000e-01  6.58000000e-01  1.79531715e+00 
 6.59000000e-01  2.50000000e-01  6.59000000e-01  1.79533523e+00 
 6.60000000e-01  2.50000000e-01  6.60000000e-01  1.79535314e+00 
 6.61000000e-01  2.50000000e-01  6.61000000e-01  1.79537088e+00 
 6.62000000e-01  2.50000000e-01  6.62000000e-01  1.79538846e+00 
 6.63000000e-01  2.50000000e-01  6.63000000e-01  1.79540589e+00 
 6.64000000e-01  2.50000000e-01  6.64000000e-01  1.79542316e+00 
 6.65000000e-01  2.50000000e-01  6.65000000e-01  1.79544028e+00 
 6.66000000e-01  2.50000000e-01  6.66000000e-01  1.79545725e+00 
 6.67000000e-01  2.50000000e-01  6.67000000e-01  1.79547407e+00 
 6.68000000e-01  2.50000000e-01  6.68000000e-01  1.79549075e+00 
 6.69000000e-01  2.50000000e-01  6.69000000e-01  1.79550731e+00 
 6.70000000e-01  2.50000000e-01  6.70000000e-01  1.79552371e+00 
 6.71000000e-01  2.50000000e-01  6.71000000e-01  1.79553998e+00 
 6.72000000e-01  2.50000000e-01  6.72000000e-01  1.79555613e+00 
 6.73000000e-01  2.50000000e-01  6.73000000e-01  1.79557215e+00 
 6.74000000e-01  2.50000000e-01  6.74000000e-01  1.79558804e+00 
 6.75000000e-01  2.50000000e-01  6.75000000e-01  1.79560381e+00 
 6.76000000e-01  2.50000000e-01  6.76000000e-01  1.79561946e+00 
 6.77000000e-01  2.50000000e-01  6.77000000e-01  1.79563499e+00 
 6.78000000e-01  2.50000000e-01  6.78000000e-01  1.79565041e+00 
 6.79000000e-01  2.50000000e-01  6.79000000e-01  1.79566570e+00 
 6.80000000e-01  2.50000000e-01  6.80000000e-01  1.79568089e+00 
 6.81000000e-01  2.50000000e-01  6.81000000e-01  1.79569598e+00 
 6.82000000e-01  2.50000000e-01  6.82000000e-01  1.79571095e+00 
 6.83000000e-01  2.50000000e-01  6.83000000e-01  1.79572582e+00 
 6.84000000e-01  2.50000000e-01  6.84000000e-01  1.79574058e+00 
 6.85000000e-01  2.50000000e-01  6.85000000e-01  1.79575525e+00 
 6.86000000e-01  2.50000000e-01  6.86000000e-01  1.79576981e+00 
 6.87000000e-01  2.50000000e-01  6.87000000e-01  1.79578428e+00 
 6.88000000e-01  2.50000000e-01  6.88000000e-01  1.79579865e+00 
 6.89000000e-01  2.50000000e-01  6.89000000e-01  1.79581293e+00 
 6.90000000e-01  2.50000000e-01  6.90000000e-01  1.79582711e+00 
 6.91000000e-01  2.50000000e-01  6.91000000e-01  1.79584120e+00 
